record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,MES,D,,,,,TAN,OS,11400,VDHW,N33285658,E038391463,,N33285658,E038391463,E0050,02453,2,,437,WGE,TANF,SMESD        TAN   OS111400VDHW N33285658E038391463    N33285658E038391463E0050024532  437WGETANF                          ,S,Simulation application continuation,SMESD        TAN   OS2S    UU                                             E0051                                            
S,MES,D,,,,,TAZ,OY,11360,VDUW,N13415000,E044081900,,N13415000,E044081900,E0020,04860,1,,,WGE,TAIZ,SMESD        TAZ   OY111360VDUW N13415000E044081900    N13415000E044081900E0020048601     WGETAIZ                          ,S,Simulation application continuation,SMESD        TAZ   OY2S    UN                                             E002004860                                       
S,MES,D,,,,,TBK,OE,11570,VTHW,N28215290,E036363690,,N28215290,E036363690,E0040,02600,2,,,WGE,TABUK,SMESD        TBK   OE111570VTHW N28215290E036363690    N28215290E036363690E0040026002     WGETABUK                         ,S,Simulation application continuation,SMESD        TBK   OE2S    UN                                             E0045                                            
S,MES,D,,,,,TBN,LT,11490,VDHW,N40594300,E039474430,,N40594300,E039474430,E0050,00056,2,,267,WGE,TRABZON,SMESD        TBN   LT111490VDHW N40594300E039474430    N40594300E039474430E0050000562  267WGETRABZON                       ,S,Simulation application continuation,SMESD        TBN   LT2S    UN                                             E006700056                                       
S,MES,D,,,,,TBS,OI,11300,VDHW,N33402120,E056533090,,N33402120,E056533090,E0040,02251,2,,,WGE,TABAS,SMESD        TBS   OI111300VDHW N33402120E056533090    N33402120E056533090E0040022512     WGETABAS                         ,S,Simulation application continuation,SMESD        TBS   OI2S    UN                                             E0040                                            
S,MES,D,,,,,TBZ,OI,11770,VDUW,N38085350,E046124570,,N38085350,E046124570,E0050,04449,2,,154,WGE,TABRIZ,SMESD        TBZ   OI111770VDUW N38085350E046124570    N38085350E046124570E0050044492  154WGETABRIZ                        ,S,Simulation application continuation,SMESD        TBZ   OI2S    UN                                             E005904449                                       
S,MES,D,,,,,TCN,VO,11430,VDHW,N08431370,E078024580,,N08431370,E078024580,W0020,00107,2,,,WGE,TUTICORIN,SMESD        TCN   VO111430VDHW N08431370E078024580    N08431370E078024580W0020001072     WGETUTICORIN                     ,S,Simulation application continuation,SMESD        TCN   VO2S    UY                                             W001700107                                       
S,MES,D,,,,,TEZ,VE,11790,VDHW,N26423911,E092465464,,N26423911,E092465464,W0000,00249,2,,,WGE,TEZPUR,SMESD        TEZ   VE111790VDHW N26423911E092465464    N26423911E092465464W0000002492     WGETEZPUR                        ,S,Simulation application continuation,SMESD        TEZ   VE2S    UY                                             W000400249                                       
S,MES,D,,,,,THA,OE,11390,VDHW,N19495210,E054011140,,N19495210,E054011140,E0010,00384,2,,,WGE,THABLOTIN,SMESD        THA   OE111390VDHW N19495210E054011140    N19495210E054011140E0010003842     WGETHABLOTIN                     ,S,Simulation application continuation,SMESD        THA   OE2S    UN                                             E0014                                            
S,MES,D,,,,,THR,OI,11330,TL,,,THR,N35415280,E051164950,E0050,04001,1,,450,WGE,TEHRAN,SMESD        THR   OI111330 TL                     THR N35415280E051164950E0050040011  450WGETEHRAN                        ,S,Simulation application continuation,SMESD        THR   OI2S    UN                                             E0050                                            
S,MES,D,,,,,TIF,OE,11270,VTHW,N21291130,E040325010,,N21291130,E040325010,E0030,04800,2,,382,WGE,TAIF,SMESD        TIF   OE111270VTHW N21291130E040325010    N21291130E040325010E0030048002  382WGETAIF                          ,S,Simulation application continuation,SMESD        TIF   OE2S    UN                                             E003404800                                       
S,MES,D,,,,,TKT,LT,11500,VDL,N40190660,E036220960,,N40190660,E036220960,E0070,01864,1,,541,WGE,TOKAT,SMESD        TKT   LT111500VDL  N40190660E036220960    N40190660E036220960E0070018641  541WGETOKAT                         ,S,Simulation application continuation,SMESD        TKT   LT2S    UN                                             E006401864                                       
S,MES,D,,,,,TRF,OE,11610,VDHW,N31414600,E038440810,,N31414600,E038440810,E0050,02900,2,,520,WGE,TURAIF,SMESD        TRF   OE111610VDHW N31414600E038440810    N31414600E038440810E0050029002  520WGETURAIF                        ,S,Simulation application continuation,SMESD        TRF   OE2S    UN                                             E004802900                                       
S,MES,D,,,,,TRN,OI,11530,VDHW,N35414910,E051170160,,N35414910,E051170160,E0050,03989,2,,,WGE,TEHRAN,SMESD        TRN   OI111530VDHW N35414910E051170160    N35414910E051170160E0050039892     WGETEHRAN                        ,S,Simulation application continuation,SMESD        TRN   OI2S    UN                                             E0050                                            
S,MES,D,,,,,TTP,VO,11570,VDHW,N13380390,E079334720,,N13380390,E079334720,W0020,00355,2,,,WGE,TIRUPATI,SMESD        TTP   VO111570VDHW N13380390E079334720    N13380390E079334720W0020003552     WGETIRUPATI                      ,S,Simulation application continuation,SMESD        TTP   VO2S    UN                                             W001000355                                       
S,MES,D,,,,,TTR,VO,11310,VDHW,N10460750,E078433150,,N10460750,E078433150,W0020,00303,2,,,WGE,TIRUCHIRAPPALLI,SMESD        TTR   VO111310VDHW N10460750E078433150    N10460750E078433150W0020003032     WGETIRUCHIRAPPALLI               ,S,Simulation application continuation,SMESD        TTR   VO2S    UN                                             W001400303                                       
S,MES,D,,,,,TU,OP,11390,VDLW,N25590052,E063021160,,N25590052,E063021160,E0010,00523,1,,,WGE,TURBAT,SMESD        TU    OP111390VDLW N25590052E063021160    N25590052E063021160E0010005231     WGETURBAT                        ,S,Simulation application continuation,SMESD        TU    OP2S    UN                                             E001800523                                       
S,MES,D,,,,,TVM,VO,11510,VDHW,N08282900,E076552790,,N08282900,E076552790,W0020,00045,2,,,WGE,THIRUVANANTHAPURAM,SMESD        TVM   VO111510VDHW N08282900E076552790    N08282900E076552790W0020000452     WGETHIRUVANANTHAPURAM            ,S,Simulation application continuation,SMESD        TVM   VO2S    UN                                             W001800045                                       
S,MES,D,,,,,TZK,LT,11530,VDH,N38460030,E034323150,,N38460030,E034323150,E0060,03117,2,,246,WGE,TUZKOY,SMESD        TZK   LT111530VDH  N38460030E034323150    N38460030E034323150E0060031172  246WGETUZKOY                        ,S,Simulation application continuation,SMESD        TZK   LT2S    UN                                             E006003117                                       
S,MES,D,,,,,TZU,VE,11360,VDHW,N27563180,E096075480,,N27563180,E096075480,W0010,00776,2,,544,WGE,TEZU,SMESD        TZU   VE111360VDHW N27563180E096075480    N27563180E096075480W0010007762  544WGETEZU                          ,S,Simulation application continuation,SMESD        TZU   VE2S    UY                                             W000800776                                       
S,MES,D,,,,,UHL,LT,11000,VDL,N41184380,E028422720,,N41184380,E028422720,E0060,00245,1,,280,WGE,UHL,SMESD        UHL   LT111000VDL  N41184380E028422720    N41184380E028422720E0060002451  280WGEUHL                           ,S,Simulation application continuation,SMESD        UHL   LT2S    UU                                             E006000245                                       
S,MES,D,,,,,UHM,LT,10825,VDL,N41183420,E028433200,,N41183420,E028433200,E0060,00283,1,,,WGE,UHM,SMESD        UHM   LT110825VDL  N41183420E028433200    N41183420E028433200E0060002831     WGEUHM                           ,S,Simulation application continuation,SMESD        UHM   LT2S    UU                                             E006000283                                       
S,MES,D,,,,,UHN,LT,10985,VDL,N41183753,E028452083,,N41183753,E028452083,E0060,00210,1,,309,WGE,UHN,SMESD        UHN   LT110985VDL  N41183753E028452083    N41183753E028452083E0060002101  309WGEUHN                           ,S,Simulation application continuation,SMESD        UHN   LT2S    UN                                             E006000210                                       
S,MES,D,,,,,UME,OE,11610,VDHW,N19072290,E050083570,,N19072290,E050083570,E0020,00800,2,,403,WGE,UM ALMELH,SMESD        UME   OE111610VDHW N19072290E050083570    N19072290E050083570E0020008002  403WGEUM ALMELH                     ,S,Simulation application continuation,SMESD        UME   OE2S    UY                                             E0018                                            
S,MES,D,,,,,UMH,OI,11350,VDH,N37411400,E045050370,,N37411400,E045050370,E0040,04265,2,,443,WGE,UROMIYEH,SMESD        UMH   OI111350VDH  N37411400E045050370    N37411400E045050370E0040042652  443WGEUROMIYEH                      ,S,Simulation application continuation,SMESD        UMH   OI2S    UN                                             E005804265                                       
S,MES,D,,,,,USK,LT,10800,VDLW,N38410130,E029283130,,N38410130,E029283130,E0040,02894,1,,428,WGE,USAK,SMESD        USK   LT110800VDLW N38410130E029283130    N38410130E029283130E0040028941  428WGEUSAK                          ,S,Simulation application continuation,SMESD        USK   LT2S    UU                                             E0057                                            
S,MES,D,,,,,UTR,VI,11450,VDLW,N25492380,E071285820,,N25492380,E071285820,E0010,00528,1,,600,WGE,UTTARLAI,SMESD        UTR   VI111450VDLW N25492380E071285820    N25492380E071285820E0010005281  600WGEUTTARLAI                      ,S,Simulation application continuation,SMESD        UTR   VI2S    UY                                             E001200528                                       
S,MES,D,,,,,UUD,VA,11590,VDHW,N24365300,E073533770,,N24365300,E073533770,E0000,01709,2,,,WGE,UDAIPUR,SMESD        UUD   VA111590VDHW N24365300E073533770    N24365300E073533770E0000017092     WGEUDAIPUR                       ,S,Simulation application continuation,SMESD        UUD   VA2S    UN                                             E000801709                                       
S,MES,D,,,,,VAN,LT,11520,VDHW,N38275800,E043193060,,N38275800,E043193060,E0060,05443,2,,397,WGE,VAN,SMESD        VAN   LT111520VDHW N38275800E043193060    N38275800E043193060E0060054432  397WGEVAN                           ,S,Simulation application continuation,SMESD        VAN   LT2S    UN                                             E006005443                                       
S,MES,D,,,,,VSP,VO,11660,VDLW,N17432740,E083141050,,N17432740,E083141050,W0010,00039,1,,595,WGE,VISAKHAPATNAM,SMESD        VSP   VO111660VDLW N17432740E083141050    N17432740E083141050W0010000391  595WGEVISAKHAPATNAM                 ,S,Simulation application continuation,SMESD        VSP   VO2S    UU                                             W000600039                                       
S,MES,D,,,,,VVZ,VE,11400,VDHW,N17400780,E083151030,,N17400780,E083151030,W0010,01204,2,,,WGE,VISAKHAPATNAM,SMESD        VVZ   VE111400VDHW N17400780E083151030    N17400780E083151030W0010012042     WGEVISAKHAPATNAM                 ,S,Simulation application continuation,SMESD        VVZ   VE2S    UN                                             W000601204                                       
